五星好评给笔记本，还有联想的服务人员！（主要是服务人员哦~）之前没有买过联想的产品，这次体验感特别好。有window 更新问题小哥哥也耐心打了几次电话，远程帮忙解决了问题。还有吃鸡陪玩服务（买之前真没想到有这个软福利(????)），而且可以每天挑喜欢的小哥哥小姐姐陪玩，以后无聊的时候找他们也挺好哈！
就是为了玩LOL买的，不是很吃本子的cpu和显卡，但是为了能多玩几年网游，锁定了i5+1050ti。对比过惠普暗夜精灵、华硕飞行堡垒、三星玄龙骑士、联想拯救者、神船、机械革命和雷神，泡了几天贴吧，综合了性价比、散热、质量稳定性和售后服务质量，最终选定了r720（实在不喜欢折腾，身边几个朋友上的神船，使用寿命都不长）。加上家里第一台笔记本就是联想Y560，2011年买的，现在还在服役（老妈看网剧专用机子），所以一开始就对继承了联想彪悍小Y的性价比选择拯救者系列情有独钟。也纠结过i5+1050ti和i5+1060maxQ，两者活动价差价一千，查了一下（桌面1050ti是106060-70左右，笔记本的1050ti比桌面上的更强5-10，而maxQ版1060比m1060又弱了15-20，相比之下，笔记本MaxQ1060比1050ti强一点，25%左右强的有限啊）觉得没必要多花这*大洋_。说说到手体验：机子很新17.11.11生产的（买1050ti建议选黑金版，新出的，不容易遇到二手），LG屏，三星内存，三星固态，希捷机械（使用27次6小时），电池损耗0%。满意、和y560来个合照
第一次在网上购买笔记本还赶上618活动，一直听朋友推荐联想电脑很棒，本想入手R720，因为只想玩吃鸡。很幸运赶上联想上市新品，拯救者Y7000性能，性价比方便都非常棒，远远超越了R720，价格也很优惠，当之不愧的选择。开机速度快，开机LOGO也是非常漂亮，尤其吃鸡的时候开始野兽模式，散热太强大了。总之特别满意，非常愉快的一次购物！！！
135W电源，性能应该是杠杠的，关键是2T硬盘呀，二话不说就淘汰了暗影4了，首发价很良心，全面屏也很好看，一会儿测试一下性能
"先说机子的开机使用分，屏幕的确够清看电影的视觉感好强，但是不知是不是屏幕小分辨率高导致一些又小黑度不深的字体会有点虚，散热方面个人觉得还行，玩了很久CF也不会说烫到无法接受，噪声方面机只风扇好像有变频分停底高三速，在上网等运行些不剧烈的程序基本听不出声音，但会时不时来几秒高速，声音也不算太高，
接着说游戏，这机玩腾讯的等中型游戏很不错，最高画质依然流畅，可以玩吃鸡就一波三折
首先很不容易下载安装完，一进入游戏不是加载不了就是掉线，接着把配置设到最低还是不行，接着把游戏真个移动到固态硬盘终于有气息了，但还会出现掉线，最后关掉无线直接插条网线总于能开打了，就算这样进去游戏的主页还是又慢又卡，很辛苦才进得去，不过开打后就变得正常了，

总结这机娱乐玩些中型游戏很不错，玩大型网络游戏尤其服务器不在中国的有点吃力"
第五台联想电脑。第一台台式机到第五台笔记本电脑，一直在用，小y也是第三台了，支持联想。上一台y480用了6年了还是杠杠的。看看这次的拯救者y720可以用多久。哈哈。
在双十二售价约6000的它真是太棒了，包装完整无伤，打开来看非常新，外观对我来说可以说是惊艳！配置来看运行英雄连效果全开测试下来都是极佳，真不错！纠结i7和i5，玩了之后觉得i5完全足够我耍，还绰绰有余！真划算！配4G显卡可以说是恰到好处！心里美滋滋的~~~
用了有几周了吧，先说缺点，这么贵居然是45ntsc屏的，看着感觉有种惨白刺眼的感觉，而且屏太小，就买了个外接显示器，色域是广色域的，可以对比看一下。实际不加外接也没事，但是我比较喜欢色域高点的屏幕。键盘质感比较软，凑合，灯效还不错。然后右手碗托时间久了会有热感，手腕有点不舒服，倒不严重。散热一般，玩主流单机键盘中上部很烫，wads区凑合过得去。其次，巫师3，看门狗2等特效全开，在30-40帧左右，达不到10606的正常效果。风扇声音还是挺小的，平时静音，游戏时略有点响，也不碍事，反正不舒服可以戴耳机。还有硬盘5400转，对性能很有影响，如果开多任务，软件速度慢。固态也小。优点：做工没的说，很精致，触摸板手感不错，屏幕外加玻璃，不错，键盘触感不错，外壳质感不错，音响效果相当好没的说。重量有点沉，但是可以接受的，单手提久吃力，背着还行。总体来说，贵了些，按照自己的判断，大概多了几百到一千，但是可以接受，不能接受的就是屏幕怎么用**屏，还不如自己原来的y485呢，买了也懒得退了，就这样吧
R720电脑还是很不错的，5000多块到6000块钱的东西，大家买的都不容易，互相参考一下评价，给以下几点。1，整体性价比很高，指品牌机里。2，固态硬盘速度很快，加固态也多了些方便。3，屏幕IPS屏1080p还清晰，挺清晰的。4，屏幕缝隙真的很大，屏幕右侧缝隙至少可以放进2张银行卡的缝隙，是因为屏幕包裹的塑料比较软，当然这并不影响使用，也不漏光。5，我在6月18号买的，6月19号到手，电脑生产日期是1月21号，时间的确比较长，屏幕是LG的，估计可能是比较靠前的批次用的LG的屏幕吧。6，联想拯救者y系列，关于散热，联想自带Y空间软件，有极致散热模式，风扇开足，散热还不错，，电脑键盘右下方比较热，历来笔记本右下角都是散热死角，都很热，这个也略热。7，电脑的屏幕背面，也就是a面，几乎是个指纹收集器，很容易上指纹，也容易刮上有印痕，我的已经出现两条印了，我自己都不知道什么时候出现的。8，买电脑当然是裸机，带的只有电源充电器，初次开机需要连接电源，电脑小白不需再问了。9，刚开机不久查看了一下windows有没有更新，恰好有个大更新，直接下载了一个4GB的更新系统安装上。打字辛苦，如有帮到可回复问
"上周到的货，标配京尊达配送霸气十足，拿到手后觉得转轴部分比较脆弱，挑高屏幕下的隔空感较强，用软布挡了下立马档次高了不止一截,顺便网上看了下拆机图,做工基本可以甩R720两条街以上,还是买这个比较放心。说下几个优点和缺点：优点：1、根据机器mac关联office激活，联想电脑管家和极致散热控制中心在使用上都比较顺手。2、性能强劲,I77700HQ的处理器加GTX1060的显卡基本胜任所有游戏,比MaxQ版的要高20%以上。3、再谈做工，除了转轴部分的处理不是太恰当外，由于前冲夹角过大导致有明显的空隙感,遮挡起来就会好很多，但做工真心没得说,套用Y920的模具,内部布局合理，元件贴片工艺较为扎实，会有更长寿命。缺点：1、风噪声音比较大,由于高配本身运行需要散热所致,日常使用温度45左右,高负载下68左右。2、屏幕不是太好,显示色彩不够浓郁，45%的色域有其局限性。3、内存和硬盘比较小,需要额外增加一块8G内存,*块左右。整体来讲还是一款蛮有良心的机器,做工扎实性能优越,就是风声太大,建议考虑风速效率比,找下两者平衡。"
