我是个小白    刚刚入手   其实内心还是很慌的   选了好多台  最后还是选择惠普   觉得会可靠一点吧   今天刚到货  按照指示激活  使用   现在还没玩游戏   跑分21万  温度压力测试感觉也很正常cpu一直 60&deg;以内  然后慢慢升高  后续的游戏体验    正在下载。。。。后续跟评  。。。最后校园京东不给送！  很气  预计2号到  3号发短信告诉我自己拿。。东西没问题这些都无所谓的  后续会跟的。。。。
"不稀罕前五百的鼠标，专门用了两天来写评测供大家参考。
首先说外观，虽然宣传天花乱坠，但A面塑料感非常强，且四个装饰条和Voodoo标志均不会发光，C面的拉丝金属感还可以，按键手感适中，键帽有松动，触摸板改为非一体式设计很不错，2.616Kg其实很沉不适合长途搬运。性能方面，个人觉得i5＋GTX1050ti尚且够用，最近的大型单机游戏也可以勉强体验，但前几年的游戏比如《战地风云4》《使命召唤》系列或者甚至是战地1都可以流畅高特效体验，守望先锋也可以开高画质。特别值得一提的是这次固态硬盘的升级，nvme协议谁用谁知道，真的特别快，开机5秒不夸张。散热方面，这也是很重要的，3代牺牲了一些风扇转速来换取噪音控制，实际上，玩大型单机游戏时，键盘中间区域有明显热感，转轴靠下区域烫手，但噪音很小，夜里也不用担心噪音的问题，并且实际散热也很理想，i5＋GTX1050ti基本上压得住，没问题。说一下大家反映比较多的问题，屏幕漏光，本人的是非电竞版，屏幕无漏光，测试了下也是这块屏幕中的完美屏。机械硬盘有周期性轻微噪音，不影响使用，不知道是不是普遍现象，强迫症慎入。京东评论竟然有字数限制，这点比不上**。"
首先了这个电脑外观啥的没的商量，很精致，做工什么的处于行业一流，然后就是风扇散热噪音一般听不到，我用来打古墓丽影才声音大点，打lol，cf这种没啥噪音，散热还可以就是打游戏时候会很到75到80之间，控温还可以，需要外加散热，跑分有21万了都，总体来说后悔没买电竞版的，这屏幕一般般，但是电竞版的很推荐购买，性价比很高，同等价位屏幕无敌了，这种屏幕万元以下几乎没有，除了暗影3，总体来说配置中规中矩，但是做工精细，键盘挺良心的，可以入手一台，散热压i5没问题，i7就不好说了，极力推荐i5电竞版，打游戏i5和i7差距不大，做图这种就需要i7。下面看图
个人第一台游戏本，也是经自己挑选第一台电脑，外观超酷，很喜欢这种类似于跑车的风格，有棱有角，3～4秒开机不在话下，还没装大型设计和渲染软件，等装了试用再来追评。不过有小瑕疵？？？自行看图，不止一处，不知道咋搞的。鲁大师跑分21w多，三星固态，很OK，电池损耗0％，其他硬件也还正常，应该是新机。但是电脑外观材质不能磕，磕了后果可想而知?，还有一个，电脑很大而且比较重，随时带的不太建议考虑，不过我还是入手了，因为高配置和超酷吖！下面附图～
前期观望了很久，虽然错过赔偿门感觉亏了一个亿，但是最后还是买了。一是为了吃鸡，二是原来的y400四年了转手给别人了。电脑配置什么的不多说，网上评测很多，懂得自然懂。说说整机外观：首先是大，真的很大，比15寸还要大许多；2k屏真的惊艳，原来y400的分辨率和这个一比就差远了；键盘自带灯光，adsw键是红底白等，好看的很；整体键程较长，触感软，适合长时间码字，不过我都是外接机械键盘，没影响；风扇开口大，散热应该不会差，游戏还没有测试过。总的说来外观硬朗，线条棱角分明，属于那种典型的肌肉游戏本。其他游戏体验等我玩一段时间再来追评吧。
用了一周多了，现在才来评价。快递呢，包装有些简陋，这个额感觉有些不如**，不过京东配送的速度一向是极快的。这台2Pro使用的感觉还是不错的，挺流畅的，性价比还是可以，插电跑分20w+。而且样式比较美观，在游戏本中算轻便的，感觉像是商务本一般。但是这个电脑一般情况下使用有微微噪音，偶尔有滋滋的声音，开启吃鸡这样的大型游戏，这个噪音就有点大了，不知道是我的机器问题，还是这个机器就是这样的。希望我的评价能给广大朋友一个参考。如果你和我一样预算有限，那我是推荐这台机子的。
恭喜哈，算可以吧，我重启了，现在都有五分钟了，还在这里一直给我转圈。
性价比很高，总体来说很满意，他们说的散热不好自己用也没感觉到。
凌晨下单，下午拿到机器，鲁大师（娱乐大师）跑了一下，238000的分，外观不像其他游戏本那么浮夸，拿来办公外观也不高调，算比较轻薄的了，下载了吃鸡，试玩一下（不会玩纯属测试性能），全程FPS稳定在70-90之间，还不错，用CrystalDiskMark测了一下硬盘，固态硬盘比较不错。话不多说上图！
品质做工一级棒，手感摸上去无法自拔，喇叭音量很大，在惠普自带的音质软件里面可以调重低音，在我用过的笔记本里是音效最好的笔记本，散热在同等级的笔记本里算正常水平，使命召唤14最高画质，3小时，cpu75度左右，显卡63度左右，有散热板的情况下，电竞屏体验十分惊艳，17.3英寸真的大，而且电脑较重，加上电源有12斤，但想想这是游戏本，也是情有可原，总体来说非常满意。
用了一个多星期了，除了玩大型游戏双风扇排热噪音有些大外，其他的还算满意；本人是电脑小白，到手5299，看中的是惠普大牌售后有保障，事实证明，有问题售后还是尽力帮解决的，当然硬件没什么问题；说到硬件，固态是三星的，屏幕是LG的，做工方面挺不错；吃鸡不开加速器完美运行，2k18绰绰有余！嗯&hellip;京东快递满给力的！好的，就这些了！
哇，十分的棒。玩吃鸡全都调到高，就稍微卡一下帧。风扇声音有点大。其它完全没问题，只要网速快，它就慢不下来。用起来很顺手，比较好操作，如果各位入手的话最好多买个键盘。毕竟笔记本电脑键盘很容易坏，不容易修。(以上意见只提供参考)开机5秒差不多就够了，爽歪歪
